Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
2025-01-20 09:08:03,512,0,0,70580,304847,-1,15852534,23756,0,0,370165,102,0,295137,0,0,0,0,0,0,0,0,0,341666,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:08:33,287,0,0,70703,304651,-1,16019125,26597,0,0,270475,229,0,226405,0,0,0,0,0,0,0,0,0,249176,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:09:03,731,0,0,71599,304648,-1,15967751,17909,0,0,274437,110,0,250014,0,0,0,0,0,0,0,0,0,284725,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:09:33,707,0,0,71645,304651,-1,16044837,33029,0,0,339850,107,0,285438,0,0,0,0,0,0,0,0,0,342667,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:10:03,686,0,0,72000,304847,-1,16021718,23252,0,0,420040,132,0,369880,0,0,0,0,0,0,0,0,0,417162,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:10:33,852,0,0,71115,304648,-1,14399807,25756,0,0,449381,123,0,362678,0,0,0,0,0,0,0,0,0,437639,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:11:03,655,0,0,71336,304648,-1,15795712,27641,0,0,697701,734,0,549111,0,0,0,0,0,0,0,0,0,702754,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:11:33,698,0,0,71647,304648,-1,15057313,47112,0,0,312825,131,0,242929,0,0,0,0,0,0,0,0,0,311599,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:12:03,557,0,0,70824,304850,-1,15549818,44614,0,0,332772,176,0,307054,6,0,0,0,0,0,0,0,0,322559,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:12:33,394,0,0,71083,304648,-1,16287116,32031,0,0,267900,192,0,254904,0,0,0,0,0,0,0,0,0,296830,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:13:03,301,0,0,71108,304648,-1,16059467,24395,0,0,289625,145,0,260594,0,0,0,0,0,0,0,0,0,297239,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:13:33,691,0,0,71731,304688,-1,16109486,35332,0,0,254984,200,0,231383,0,0,0,0,0,0,0,0,0,262513,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:14:03,686,0,0,71550,304843,-1,16475388,24370,0,0,281401,200,0,226147,0,0,0,0,0,0,0,0,0,250575,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:14:33,685,0,0,72262,304891,-1,15963947,23047,0,0,237146,109,0,220298,0,0,0,0,0,0,0,0,0,243673,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:15:03,796,0,0,72888,304420,-1,18059674,25287,0,0,298063,194,0,285348,0,0,0,0,0,0,0,0,0,313876,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:15:33,460,0,0,72577,304419,-1,18263273,36170,0,0,291798,134,0,195525,0,0,0,0,0,0,0,0,0,282103,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:16:03,549,0,0,72693,304615,-1,16023997,27258,0,0,644655,645,0,548351,0,0,0,0,0,0,0,0,0,648150,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:16:33,281,0,0,72334,304648,-1,15791694,36700,0,0,346174,239,0,284720,0,0,0,0,0,0,0,0,0,339533,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:17:03,777,0,0,72355,304648,-1,15655216,20059,0,0,471778,121,0,431695,6,0,0,0,0,0,0,0,0,472149,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:17:33,821,0,0,72720,304647,-1,14461434,25730,0,0,285859,239,0,249248,0,0,0,0,0,0,0,0,0,290620,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:18:03,596,0,0,72167,304864,-1,16189083,20997,0,0,402225,142,0,326491,0,0,0,0,0,0,0,0,0,393396,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:18:33,624,0,0,72083,304647,-1,16034087,34981,0,0,249773,136,0,220849,0,0,0,0,0,0,0,0,0,250998,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:19:03,684,0,0,72644,304726,-1,15999116,19929,0,0,339754,104,0,321119,0,0,0,0,0,0,0,0,0,374401,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:19:33,518,0,0,72098,304648,-1,16044271,23924,0,0,241933,114,0,225410,0,0,0,0,0,0,0,0,0,255066,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:20:03,324,0,0,72150,304786,-1,15920236,48750,0,0,358293,113,0,311898,0,0,0,0,0,0,0,0,0,361324,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:20:33,1076,0,0,72118,304583,-1,20109450,25246,0,0,292798,430,0,232696,0,0,0,0,0,0,0,0,0,269377,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:21:03,832,0,0,72373,304650,-1,15831506,41194,0,0,300624,469,0,236925,0,0,0,0,0,0,0,0,0,276555,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:21:33,648,0,0,72685,304819,-1,15518351,25806,0,0,280030,285,0,249680,0,0,0,0,0,0,0,0,0,293668,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:22:03,609,0,0,73175,304832,-1,16052218,32859,0,0,335034,145,0,331268,6,0,0,0,0,0,0,0,0,356457,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:22:33,431,0,0,73271,304631,-1,16019728,502389,0,0,324981,253,0,283606,0,0,0,0,0,0,0,0,0,325542,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:23:03,379,0,0,73001,304633,-1,15733876,27098,0,0,301549,188,0,250392,0,0,0,0,0,0,0,0,0,295947,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:23:33,358,0,0,73966,304632,-1,16280409,45306,0,0,233270,117,0,221443,0,0,0,0,0,0,0,0,0,249374,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:24:03,798,0,0,74117,304828,-1,15159665,27492,0,0,295532,569,0,252642,0,0,0,0,0,0,0,0,0,297453,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:24:33,696,0,0,74391,304633,-1,21828055,25834,0,0,279803,223,0,256729,0,0,0,0,0,0,0,0,0,287290,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:25:03,652,0,0,74890,304647,-1,15596310,32902,0,0,404280,106,0,334249,0,0,0,0,0,0,0,0,0,381150,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:25:33,966,0,0,73553,304632,-1,15414074,37780,0,0,293385,352,0,248260,0,0,0,0,0,0,0,0,0,280061,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:26:03,525,0,0,73291,304831,-1,14098165,30132,0,0,575931,654,0,468123,0,0,0,0,0,0,0,0,0,572404,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:26:33,469,0,0,72954,304879,-1,13551722,25691,0,0,399174,248,0,329762,0,0,0,0,0,0,0,0,0,414315,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:27:03,297,0,0,72074,304407,-1,16101521,33415,0,0,489760,217,0,404255,6,0,0,0,0,0,0,0,0,460728,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:27:33,693,0,0,72217,304407,-1,15980900,37832,0,0,267092,208,0,226849,0,0,0,0,0,0,0,0,0,266212,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:28:03,674,0,0,72239,304632,-1,15476466,37376,0,0,353993,176,0,299589,0,0,0,0,0,0,0,0,0,358463,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:28:33,648,0,0,72228,304633,-1,21657473,30580,0,0,231489,216,0,204637,0,0,0,0,0,0,0,0,0,232194,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:29:03,571,0,0,72462,304766,-1,15552500,22122,0,0,439544,143,0,365463,0,0,0,0,0,0,0,0,0,440630,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:29:33,424,0,0,71770,304632,-1,15356365,38110,0,0,435774,301,0,358510,0,0,0,0,0,0,0,0,0,426616,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:30:03,584,0,0,72893,304785,-1,15867329,31311,0,0,361220,329,0,341299,0,0,0,0,0,0,0,0,0,378113,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:30:33,307,0,0,72413,304584,-1,15720510,26157,0,0,395323,250,0,336289,0,0,0,0,0,0,0,0,0,396419,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:31:03,709,0,0,71644,304632,-1,15867057,37738,0,0,337564,646,0,272697,0,0,0,0,0,0,0,0,0,326705,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:31:33,731,0,0,71515,305007,-1,15928958,36245,0,0,280797,173,0,223945,0,0,0,0,0,0,0,0,0,277692,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:32:03,871,0,0,72340,304828,-1,16248001,27827,0,0,430444,186,0,427549,6,0,0,0,0,0,0,0,0,465165,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:32:33,640,0,0,72345,304635,-1,21111474,28361,0,0,296765,266,0,264036,0,0,0,0,0,0,0,0,0,300392,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:33:03,534,0,0,72382,304607,-1,15827442,26663,0,0,309525,133,0,259807,0,0,0,0,0,0,0,0,0,309251,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:33:33,341,0,0,72231,304722,-1,16016842,27674,0,0,273124,84,0,242717,0,0,0,0,0,0,0,0,0,271220,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:34:03,345,0,0,72759,304831,-1,16026299,24635,0,0,387602,228,0,342991,0,0,0,0,0,0,0,0,0,393631,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:34:33,725,0,0,72572,304631,-1,16367856,25017,0,0,313992,127,0,282409,0,0,0,0,0,0,0,0,0,309815,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:35:03,734,0,0,73337,304631,-1,18280862,32741,0,0,332454,336,0,359443,0,0,0,0,0,0,0,0,0,378584,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:35:33,934,0,0,73146,304631,-1,17552371,47641,0,0,294934,532,0,247863,0,0,0,0,0,0,0,0,0,286557,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:36:02,500,0,0,73739,304835,-1,14940506,47606,0,0,682545,467,0,536924,0,0,0,0,0,0,0,0,0,648987,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:36:33,731,0,0,74288,304631,-1,21852236,29092,0,0,729727,215,0,580457,0,0,0,0,0,0,0,0,0,732386,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:37:03,559,0,0,73232,304647,-1,16144477,40607,0,0,502971,266,0,445950,6,0,0,0,0,0,0,0,0,497644,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:37:33,256,0,0,72983,304643,-1,15877025,36498,0,0,403525,232,0,377804,0,0,0,0,0,0,0,0,0,418974,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:38:03,674,0,0,73584,304974,-1,15738960,29990,0,0,651488,167,0,582658,0,0,0,0,0,0,0,0,0,636253,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:38:33,952,0,0,73348,304876,-1,16055187,27848,0,0,290673,273,0,272427,0,0,0,0,0,0,0,0,0,289004,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:39:03,622,0,0,73576,304405,-1,16252302,25392,0,0,386579,169,0,343551,0,0,0,0,0,0,0,0,0,391373,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:39:33,686,0,0,72848,304404,-1,15881601,30307,0,0,282195,95,0,239264,0,0,0,0,0,0,0,0,0,272806,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:40:03,909,0,0,73545,304563,-1,17870259,24144,0,0,469264,210,0,439431,0,0,0,0,0,0,0,0,0,489398,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:40:33,506,0,0,73441,304583,-1,18206323,35297,0,0,269120,317,0,223991,0,0,0,0,0,0,0,0,0,261269,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:41:03,725,0,0,73104,304631,-1,15755192,33550,0,0,363125,858,0,296497,0,0,0,0,0,0,0,0,0,348814,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:41:33,301,0,0,72678,304632,-1,15685726,32484,0,0,447175,160,0,382122,0,0,0,0,0,0,0,0,0,440084,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:42:03,742,0,0,73203,304926,-1,16135791,25270,0,0,381193,227,0,370160,6,0,0,0,0,0,0,0,0,386311,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:42:33,686,0,0,72860,304631,-1,16056210,22243,0,0,323182,147,0,276044,0,0,0,0,0,0,0,0,0,319222,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:43:03,618,0,0,72786,304583,-1,15938223,27207,0,0,451301,97,0,392430,0,0,0,0,0,0,0,0,0,472285,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:43:33,612,0,0,72743,304549,-1,15698543,32364,0,0,362969,159,0,378717,0,0,0,0,0,0,0,0,0,417623,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:44:03,816,0,0,72445,304747,-1,15998667,28724,0,0,406305,158,0,285457,0,0,0,0,0,0,0,0,0,329211,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:44:33,373,0,0,72692,304636,-1,21920661,29598,0,0,306699,233,0,283988,0,0,0,0,0,0,0,0,0,311537,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:45:03,294,0,0,73673,304636,-1,18327960,23225,0,0,284048,106,0,266550,0,0,0,0,0,0,0,0,0,294717,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:45:33,754,0,0,72874,304635,-1,19299688,29944,0,0,262197,133,0,220736,0,0,0,0,0,0,0,0,0,253233,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:46:03,760,0,0,73138,304835,-1,15692439,54712,0,0,358615,734,0,354274,0,0,0,0,0,0,0,0,0,384286,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:46:33,705,0,0,73340,304639,-1,16195887,26983,0,0,315615,284,0,273543,0,0,0,0,0,0,0,0,0,319301,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:47:03,835,0,0,73651,304635,-1,15885682,29716,0,0,440910,217,0,409012,6,0,0,0,0,0,0,0,0,447718,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:47:33,367,0,0,73233,304635,-1,15789394,26668,0,0,262444,274,0,217811,0,0,0,0,0,0,0,0,0,256473,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:48:03,466,0,0,73532,304830,-1,15630490,20481,0,0,518101,116,0,471627,0,0,0,0,0,0,0,0,0,547060,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:48:33,254,0,0,73412,305012,-1,15875188,27497,0,0,329407,159,0,233881,0,0,0,0,0,0,0,0,0,265682,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:49:03,751,0,0,73191,304620,-1,16040118,30032,0,0,308902,182,0,272758,0,0,0,0,0,0,0,0,0,308842,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:49:33,769,0,0,72583,304619,-1,14579133,32451,0,0,295799,128,0,252002,0,0,0,0,0,0,0,0,0,285455,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:50:03,668,0,0,74031,304899,-1,18299100,34925,0,0,407407,392,0,378857,0,0,0,0,0,0,0,0,0,422635,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:50:33,980,0,0,72922,304948,-1,17453929,34623,0,0,453517,352,0,392787,0,0,0,0,0,0,0,0,0,431936,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:51:03,507,0,0,73231,304503,-1,16138576,38856,0,0,480810,724,0,409375,0,0,0,0,0,0,0,0,0,484697,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:51:33,523,0,0,73513,304789,-1,15457310,361615,0,0,374082,271,0,282282,0,0,0,0,0,0,0,0,0,382205,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:52:03,426,0,0,73292,305017,-1,15205051,37631,0,0,526847,168,0,499229,7,0,0,0,0,0,0,0,0,559630,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:52:33,753,0,0,72666,305031,-1,21541494,824188,0,0,416784,184,0,322722,0,0,0,0,0,0,0,0,0,403951,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:53:03,801,0,0,72967,305091,-1,15848278,31031,0,0,407909,139,0,366038,0,0,0,0,0,0,0,0,0,413618,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:53:33,675,0,0,72840,305122,-1,15893733,36880,0,0,311720,179,0,276208,0,0,0,0,0,0,0,0,0,311036,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:54:03,742,0,0,73634,305317,-1,16796300,34027,0,0,478817,122,0,401116,0,0,0,0,0,0,0,0,0,455896,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:54:33,445,0,0,73608,305121,-1,16325592,37870,0,0,274145,261,0,240754,0,0,0,0,0,0,0,0,0,278633,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:55:03,555,0,0,74430,305121,-1,15861321,42534,0,0,370317,428,0,339183,0,0,0,0,0,0,0,0,0,374631,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:55:33,920,0,0,74799,305125,-1,16042173,44429,0,0,313604,668,0,283472,0,0,0,0,0,0,0,0,0,324178,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:56:03,779,0,0,74647,305317,-1,16358591,32650,0,0,487966,638,0,439181,0,0,0,0,0,0,0,0,0,515149,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:56:33,915,0,0,74325,305125,-1,14542037,429125,0,0,562245,288,0,400068,0,0,0,0,0,0,0,0,0,543826,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:57:03,750,0,0,73641,305122,-1,15350014,40321,0,0,504981,130,0,417232,6,0,0,0,0,0,0,0,0,480892,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:57:33,713,0,0,73238,305125,-1,15980746,200927,0,0,277675,174,0,215585,0,0,0,0,0,0,0,0,0,271947,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:58:03,556,0,0,73255,305321,-1,15997111,30610,0,0,347040,349,0,322388,0,0,0,0,0,0,0,0,0,383974,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:58:33,534,0,0,73361,305091,-1,15652763,35938,0,0,354319,119,0,291101,0,0,0,0,0,0,0,0,0,320197,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:59:03,432,0,0,73556,305091,-1,15561352,33015,0,0,385018,174,0,383185,0,0,0,0,0,0,0,0,0,424445,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 09:59:33,707,0,0,73793,305090,-1,14297917,47924,0,0,525060,139,0,460833,0,0,0,0,0,0,0,0,0,492830,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:00:03,844,0,0,74830,305408,-1,15725172,39232,0,0,335508,261,0,305017,0,0,0,0,0,0,0,0,0,344854,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:00:33,1197,0,0,74521,305091,-1,19407330,44654,0,0,316049,532,0,286415,0,0,0,0,0,0,0,0,0,331118,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:01:03,608,0,0,74606,305052,-1,15664195,47268,0,0,622963,464,0,505634,0,0,0,0,0,0,0,0,0,607559,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:01:33,701,0,0,74750,305415,-1,16276582,440986,0,0,380658,243,0,279392,0,0,0,0,0,0,0,0,0,388986,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:02:03,474,0,0,75273,305236,-1,16393731,32889,0,0,453226,178,0,452406,6,0,0,0,0,0,0,0,0,488622,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:02:33,596,0,0,74778,305296,-1,16313984,847350,0,0,340911,377,0,284955,0,0,0,0,0,0,0,0,0,336045,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:03:03,406,0,0,75034,304803,-1,16064812,30421,0,0,441162,115,0,338811,0,0,0,0,0,0,0,0,0,409727,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:03:33,878,0,0,74735,304824,-1,16189591,47043,0,0,460267,226,0,421876,0,0,0,0,0,0,0,0,0,455348,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:04:03,717,0,0,74634,305054,-1,16091685,27904,0,0,263051,130,0,333895,0,0,0,0,0,0,0,0,0,366500,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:04:33,769,0,0,74138,305054,-1,21884704,28419,0,0,479212,130,0,354765,0,0,0,0,0,0,0,0,0,400220,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:05:03,558,0,0,74810,305054,-1,18059759,31645,0,0,342255,159,0,348600,0,0,0,0,0,0,0,0,0,375921,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:05:33,673,0,0,74320,305034,-1,19052673,37627,0,0,239337,241,0,199053,0,0,0,0,0,0,0,0,0,235390,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:06:03,620,0,0,74619,305234,-1,15936637,44638,0,0,689739,678,0,554097,0,0,0,0,0,0,0,0,0,685695,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:06:33,425,0,0,73723,305458,-1,16034057,431988,0,0,477733,296,0,301909,0,0,0,0,0,0,0,0,0,423656,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:07:02,649,0,0,73532,305137,-1,15726466,34032,0,0,605180,320,0,505154,6,0,0,0,0,0,0,0,0,568769,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:07:33,772,0,0,73379,305141,-1,15980590,190894,0,0,303916,127,0,249413,0,0,0,0,0,0,0,0,0,301037,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:08:03,691,0,0,73990,305263,-1,16143525,30084,0,0,418446,192,0,377813,0,0,0,0,0,0,0,0,0,433506,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:08:33,727,0,0,73764,305139,-1,16280973,37927,0,0,489135,111,0,481659,0,0,0,0,0,0,0,0,0,546795,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:09:03,568,0,0,73855,305160,-1,16086689,35315,0,0,483282,215,0,356189,0,0,0,0,0,0,0,0,0,419997,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:09:33,548,0,0,73837,305142,-1,15918146,42569,0,0,416773,124,0,383103,0,0,0,0,0,0,0,0,0,418480,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:10:03,446,0,0,75104,305270,-1,17971882,28529,0,0,432950,312,0,466611,0,0,0,0,0,0,0,0,0,479638,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:10:33,913,0,0,73881,305121,-1,17862345,27867,0,0,385016,183,0,338553,0,0,0,0,0,0,0,0,0,377119,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:11:03,724,0,0,73907,305177,-1,16116440,38703,0,0,634317,695,0,566449,0,0,0,0,0,0,0,0,0,661908,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:11:33,734,0,0,73938,305112,-1,16504942,431498,0,0,617545,158,0,449227,0,0,0,0,0,0,0,0,0,612704,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:12:03,605,0,0,74545,305270,-1,16261402,34003,0,0,470804,157,0,420004,6,0,0,0,0,0,0,0,0,472798,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:12:33,676,0,0,74647,305066,-1,22194323,857496,0,0,412070,277,0,316156,0,0,0,0,0,0,0,0,0,385518,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:13:03,507,0,0,75728,305621,-1,15624567,30215,0,0,460128,127,0,390746,0,0,0,0,0,0,0,0,0,441224,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:13:33,676,0,0,75478,305070,-1,15772593,32600,0,0,306269,178,0,268718,0,0,0,0,0,0,0,0,0,304820,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:14:03,504,0,0,75465,305240,-1,15896991,34179,0,0,472519,273,0,399767,0,0,0,0,0,0,0,0,0,472731,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:14:33,376,0,0,75369,305415,-1,16196029,28629,0,0,278131,184,0,331448,0,0,0,0,0,0,0,0,0,364705,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:15:03,743,0,0,75328,304879,-1,16160060,25274,0,0,605940,161,0,486976,0,0,0,0,0,0,0,0,0,556282,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:15:33,737,0,0,75170,304885,-1,14263370,41918,0,0,345887,146,0,300601,0,0,0,0,0,0,0,0,0,333857,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:16:03,659,0,0,75371,305140,-1,15923621,42457,0,0,390889,710,0,364972,0,0,0,0,0,0,0,0,0,395038,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:16:33,743,0,0,75375,305138,-1,22948494,427438,0,0,482818,174,0,372396,0,0,0,0,0,0,0,0,0,481714,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:17:03,454,0,0,74373,305137,-1,16409188,32900,0,0,392645,202,0,344544,6,0,0,0,0,0,0,0,0,384760,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:17:33,479,0,0,73898,305154,-1,16479851,198355,0,0,302935,162,0,277725,0,0,0,0,0,0,0,0,0,333595,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:18:03,297,0,0,73605,305295,-1,15862924,25755,0,0,523308,162,0,412931,0,0,0,0,0,0,0,0,0,477014,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 10:18:33,766,0,0,73883,305088,-1,15804398,30669,0,0,353080,228,0,325973,0,0,0,0,0,0,0,0,0,359203,0,0,0,0,0,0,0,0,0,0,0,0,0
